"scenario","method","replication","q","fpr","ssp","selected_count"
"Clean homoskedastic","Pearson SIS",138,0.005,0.00804020100502513,1,13
"Clean homoskedastic","Pearson SIS",138,0.01,0.0150753768844221,1,20
"Clean homoskedastic","Pearson SIS",138,0.025,0.0261306532663317,1,31
"Clean homoskedastic","Pearson SIS",138,0.05,0.057286432160804,1,62
"Clean homoskedastic","Pearson SIS",138,0.1,0.110552763819095,1,115
"Clean homoskedastic","Pearson SIS",138,0.2,0.226130653266332,1,230
"Clean homoskedastic","Pearson SIS",138,0.3,0.323618090452261,1,327
"Clean homoskedastic","Spearman SIS",138,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Spearman SIS",138,0.005,0.00804020100502513,1,13
"Clean homoskedastic","Spearman SIS",138,0.01,0.0130653266331658,1,18
"Clean homoskedastic","Spearman SIS",138,0.025,0.0281407035175879,1,33
"Clean homoskedastic","Spearman SIS",138,0.05,0.0542713567839196,1,59
"Clean homoskedastic","Spearman SIS",138,0.1,0.106532663316583,1,111
"Clean homoskedastic","Spearman SIS",138,0.2,0.207035175879397,1,211
"Clean homoskedastic","Spearman SIS",138,0.3,0.307537688442211,1,311
"Clean homoskedastic","mfscreen",139,0.001,0.00201005025125628,1,7
"Clean homoskedastic","mfscreen",139,0.005,0.00402010050251256,1,9
"Clean homoskedastic","mfscreen",139,0.01,0.0100502512562814,1,15
"Clean homoskedastic","mfscreen",139,0.025,0.0281407035175879,1,33
"Clean homoskedastic","mfscreen",139,0.05,0.0532663316582915,1,58
"Clean homoskedastic","mfscreen",139,0.1,0.10251256281407,1,107
"Clean homoskedastic","mfscreen",139,0.2,0.219095477386935,1,223
"Clean homoskedastic","mfscreen",139,0.3,0.317587939698492,1,321
"Clean homoskedastic","Pearson SIS",139,0.001,0.00201005025125628,1,7
"Clean homoskedastic","Pearson SIS",139,0.005,0.00301507537688442,1,8
"Clean homoskedastic","Pearson SIS",139,0.01,0.00804020100502513,1,13
"Clean homoskedastic","Pearson SIS",139,0.025,0.0281407035175879,1,33
"Clean homoskedastic","Pearson SIS",139,0.05,0.0542713567839196,1,59
"Clean homoskedastic","Pearson SIS",139,0.1,0.0984924623115578,1,103
"Clean homoskedastic","Pearson SIS",139,0.2,0.214070351758794,1,218
"Clean homoskedastic","Pearson SIS",139,0.3,0.318592964824121,1,322
"Clean homoskedastic","Spearman SIS",139,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Spearman SIS",139,0.005,0.0050251256281407,1,10
"Clean homoskedastic","Spearman SIS",139,0.01,0.00904522613065327,1,14
"Clean homoskedastic","Spearman SIS",139,0.025,0.0281407035175879,1,33
"Clean homoskedastic","Spearman SIS",139,0.05,0.0552763819095477,1,60
"Clean homoskedastic","Spearman SIS",139,0.1,0.106532663316583,1,111
"Clean homoskedastic","Spearman SIS",139,0.2,0.207035175879397,1,211
"Clean homoskedastic","Spearman SIS",139,0.3,0.294472361809045,1,298
"Clean homoskedastic","mfscreen",140,0.001,0.00100502512562814,1,6
"Clean homoskedastic","mfscreen",140,0.005,0.00301507537688442,1,8
"Clean homoskedastic","mfscreen",140,0.01,0.00904522613065327,1,14
"Clean homoskedastic","mfscreen",140,0.025,0.0231155778894472,1,28
"Clean homoskedastic","mfscreen",140,0.05,0.0623115577889447,1,67
"Clean homoskedastic","mfscreen",140,0.1,0.116582914572864,1,121
"Clean homoskedastic","mfscreen",140,0.2,0.213065326633166,1,217
"Clean homoskedastic","mfscreen",140,0.3,0.334673366834171,1,338
"Clean homoskedastic","Pearson SIS",140,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Pearson SIS",140,0.005,0.00201005025125628,1,7
"Clean homoskedastic","Pearson SIS",140,0.01,0.00804020100502513,1,13
"Clean homoskedastic","Pearson SIS",140,0.025,0.0221105527638191,1,27
"Clean homoskedastic","Pearson SIS",140,0.05,0.0592964824120603,1,64
"Clean homoskedastic","Pearson SIS",140,0.1,0.11356783919598,1,118
"Clean homoskedastic","Pearson SIS",140,0.2,0.208040201005025,1,212
"Clean homoskedastic","Pearson SIS",140,0.3,0.331658291457286,1,335
"Clean homoskedastic","Spearman SIS",140,0.001,0.00201005025125628,1,7
"Clean homoskedastic","Spearman SIS",140,0.005,0.00201005025125628,1,7
"Clean homoskedastic","Spearman SIS",140,0.01,0.00703517587939699,1,12
"Clean homoskedastic","Spearman SIS",140,0.025,0.0241206030150754,1,29
"Clean homoskedastic","Spearman SIS",140,0.05,0.0542713567839196,1,59
"Clean homoskedastic","Spearman SIS",140,0.1,0.112562814070352,1,117
"Clean homoskedastic","Spearman SIS",140,0.2,0.215075376884422,1,219
"Clean homoskedastic","Spearman SIS",140,0.3,0.315577889447236,1,319
"Clean homoskedastic","mfscreen",141,0.001,0.00100502512562814,1,6
"Clean homoskedastic","mfscreen",141,0.005,0.00804020100502513,1,13
"Clean homoskedastic","mfscreen",141,0.01,0.014070351758794,1,19
"Clean homoskedastic","mfscreen",141,0.025,0.0291457286432161,1,34
"Clean homoskedastic","mfscreen",141,0.05,0.0562814070351759,1,61
"Clean homoskedastic","mfscreen",141,0.1,0.106532663316583,1,111
"Clean homoskedastic","mfscreen",141,0.2,0.217085427135678,1,221
"Clean homoskedastic","mfscreen",141,0.3,0.317587939698492,1,321
"Clean homoskedastic","Pearson SIS",141,0.001,0,1,5
"Clean homoskedastic","Pearson SIS",141,0.005,0.00904522613065327,1,14
"Clean homoskedastic","Pearson SIS",141,0.01,0.0120603015075377,1,17
"Clean homoskedastic","Pearson SIS",141,0.025,0.0291457286432161,1,34
"Clean homoskedastic","Pearson SIS",141,0.05,0.057286432160804,1,62
"Clean homoskedastic","Pearson SIS",141,0.1,0.10251256281407,1,107
"Clean homoskedastic","Pearson SIS",141,0.2,0.21608040201005,1,220
"Clean homoskedastic","Pearson SIS",141,0.3,0.317587939698492,1,321
"Clean homoskedastic","Spearman SIS",141,0.001,0,1,5
"Clean homoskedastic","Spearman SIS",141,0.005,0.00703517587939699,1,12
"Clean homoskedastic","Spearman SIS",141,0.01,0.00904522613065327,1,14
"Clean homoskedastic","Spearman SIS",141,0.025,0.0221105527638191,1,27
"Clean homoskedastic","Spearman SIS",141,0.05,0.0552763819095477,1,60
"Clean homoskedastic","Spearman SIS",141,0.1,0.0974874371859296,1,102
"Clean homoskedastic","Spearman SIS",141,0.2,0.18894472361809,1,193
"Clean homoskedastic","Spearman SIS",141,0.3,0.303517587939699,1,307
"Clean homoskedastic","mfscreen",142,0.001,0.00201005025125628,1,7
"Clean homoskedastic","mfscreen",142,0.005,0.00804020100502513,1,13
"Clean homoskedastic","mfscreen",142,0.01,0.014070351758794,1,19
"Clean homoskedastic","mfscreen",142,0.025,0.0271356783919598,1,32
"Clean homoskedastic","mfscreen",142,0.05,0.0472361809045226,1,52
"Clean homoskedastic","mfscreen",142,0.1,0.0904522613065327,1,95
"Clean homoskedastic","mfscreen",142,0.2,0.186934673366834,1,191
"Clean homoskedastic","mfscreen",142,0.3,0.278391959798995,1,282
"Clean homoskedastic","Pearson SIS",142,0.001,0,1,5
"Clean homoskedastic","Pearson SIS",142,0.005,0.00804020100502513,1,13
"Clean homoskedastic","Pearson SIS",142,0.01,0.0130653266331658,1,18
"Clean homoskedastic","Pearson SIS",142,0.025,0.0241206030150754,1,29
"Clean homoskedastic","Pearson SIS",142,0.05,0.0492462311557789,1,54
"Clean homoskedastic","Pearson SIS",142,0.1,0.0904522613065327,1,95
"Clean homoskedastic","Pearson SIS",142,0.2,0.184924623115578,1,189
"Clean homoskedastic","Pearson SIS",142,0.3,0.284422110552764,1,288
"Clean homoskedastic","Spearman SIS",142,0.001,0.00201005025125628,1,7
"Clean homoskedastic","Spearman SIS",142,0.005,0.00603015075376884,1,11
"Clean homoskedastic","Spearman SIS",142,0.01,0.00904522613065327,1,14
"Clean homoskedastic","Spearman SIS",142,0.025,0.0251256281407035,1,30
"Clean homoskedastic","Spearman SIS",142,0.05,0.0492462311557789,1,54
"Clean homoskedastic","Spearman SIS",142,0.1,0.0904522613065327,1,95
"Clean homoskedastic","Spearman SIS",142,0.2,0.18894472361809,1,193
"Clean homoskedastic","Spearman SIS",142,0.3,0.280402010050251,1,284
"Clean homoskedastic","mfscreen",143,0.001,0.00201005025125628,1,7
"Clean homoskedastic","mfscreen",143,0.005,0.00402010050251256,1,9
"Clean homoskedastic","mfscreen",143,0.01,0.00904522613065327,1,14
"Clean homoskedastic","mfscreen",143,0.025,0.0261306532663317,1,31
"Clean homoskedastic","mfscreen",143,0.05,0.0522613065326633,1,57
"Clean homoskedastic","mfscreen",143,0.1,0.10251256281407,1,107
"Clean homoskedastic","mfscreen",143,0.2,0.203015075376884,1,207
"Clean homoskedastic","mfscreen",143,0.3,0.321608040201005,1,325
"Clean homoskedastic","Pearson SIS",143,0.001,0.00201005025125628,1,7
"Clean homoskedastic","Pearson SIS",143,0.005,0.00201005025125628,1,7
"Clean homoskedastic","Pearson SIS",143,0.01,0.00804020100502513,1,13
"Clean homoskedastic","Pearson SIS",143,0.025,0.0261306532663317,1,31
"Clean homoskedastic","Pearson SIS",143,0.05,0.0442211055276382,1,49
"Clean homoskedastic","Pearson SIS",143,0.1,0.0994974874371859,1,104
"Clean homoskedastic","Pearson SIS",143,0.2,0.202010050251256,1,206
"Clean homoskedastic","Pearson SIS",143,0.3,0.318592964824121,1,322
"Clean homoskedastic","Spearman SIS",143,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Spearman SIS",143,0.005,0.00301507537688442,1,8
"Clean homoskedastic","Spearman SIS",143,0.01,0.00603015075376884,1,11
"Clean homoskedastic","Spearman SIS",143,0.025,0.0221105527638191,1,27
"Clean homoskedastic","Spearman SIS",143,0.05,0.0472361809045226,1,52
"Clean homoskedastic","Spearman SIS",143,0.1,0.0884422110552764,1,93
"Clean homoskedastic","Spearman SIS",143,0.2,0.206030150753769,1,210
"Clean homoskedastic","Spearman SIS",143,0.3,0.316582914572864,1,320
"Clean homoskedastic","mfscreen",144,0.001,0.00100502512562814,1,6
"Clean homoskedastic","mfscreen",144,0.005,0.00301507537688442,1,8
"Clean homoskedastic","mfscreen",144,0.01,0.00703517587939699,1,12
"Clean homoskedastic","mfscreen",144,0.025,0.0221105527638191,1,27
"Clean homoskedastic","mfscreen",144,0.05,0.0482412060301508,1,53
"Clean homoskedastic","mfscreen",144,0.1,0.10251256281407,1,107
"Clean homoskedastic","mfscreen",144,0.2,0.204020100502513,1,208
"Clean homoskedastic","mfscreen",144,0.3,0.303517587939699,1,307
"Clean homoskedastic","Pearson SIS",144,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Pearson SIS",144,0.005,0.00301507537688442,1,8
"Clean homoskedastic","Pearson SIS",144,0.01,0.00603015075376884,1,11
"Clean homoskedastic","Pearson SIS",144,0.025,0.021105527638191,1,26
"Clean homoskedastic","Pearson SIS",144,0.05,0.0452261306532663,1,50
"Clean homoskedastic","Pearson SIS",144,0.1,0.0974874371859296,1,102
"Clean homoskedastic","Pearson SIS",144,0.2,0.198994974874372,1,203
"Clean homoskedastic","Pearson SIS",144,0.3,0.300502512562814,1,304
"Clean homoskedastic","Spearman SIS",144,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Spearman SIS",144,0.005,0.00402010050251256,1,9
"Clean homoskedastic","Spearman SIS",144,0.01,0.00603015075376884,1,11
"Clean homoskedastic","Spearman SIS",144,0.025,0.0180904522613065,1,23
"Clean homoskedastic","Spearman SIS",144,0.05,0.0472361809045226,1,52
"Clean homoskedastic","Spearman SIS",144,0.1,0.0974874371859296,1,102
"Clean homoskedastic","Spearman SIS",144,0.2,0.196984924623116,1,201
"Clean homoskedastic","Spearman SIS",144,0.3,0.303517587939699,1,307
"Clean homoskedastic","mfscreen",145,0.001,0,1,5
"Clean homoskedastic","mfscreen",145,0.005,0.00603015075376884,1,11
"Clean homoskedastic","mfscreen",145,0.01,0.0110552763819095,1,16
"Clean homoskedastic","mfscreen",145,0.025,0.0311557788944724,1,36
"Clean homoskedastic","mfscreen",145,0.05,0.0532663316582915,1,58
"Clean homoskedastic","mfscreen",145,0.1,0.111557788944724,1,116
"Clean homoskedastic","mfscreen",145,0.2,0.204020100502513,1,208
"Clean homoskedastic","mfscreen",145,0.3,0.320603015075377,1,324
"Clean homoskedastic","Pearson SIS",145,0.001,0,1,5
"Clean homoskedastic","Pearson SIS",145,0.005,0.0050251256281407,1,10
"Clean homoskedastic","Pearson SIS",145,0.01,0.0120603015075377,1,17
"Clean homoskedastic","Pearson SIS",145,0.025,0.0301507537688442,1,35
"Clean homoskedastic","Pearson SIS",145,0.05,0.0542713567839196,1,59
"Clean homoskedastic","Pearson SIS",145,0.1,0.112562814070352,1,117
"Clean homoskedastic","Pearson SIS",145,0.2,0.202010050251256,1,206
"Clean homoskedastic","Pearson SIS",145,0.3,0.321608040201005,1,325
"Clean homoskedastic","Spearman SIS",145,0.001,0,1,5
"Clean homoskedastic","Spearman SIS",145,0.005,0.00603015075376884,1,11
"Clean homoskedastic","Spearman SIS",145,0.01,0.0100502512562814,1,15
"Clean homoskedastic","Spearman SIS",145,0.025,0.0331658291457286,1,38
"Clean homoskedastic","Spearman SIS",145,0.05,0.0582914572864322,1,63
"Clean homoskedastic","Spearman SIS",145,0.1,0.0974874371859296,1,102
"Clean homoskedastic","Spearman SIS",145,0.2,0.204020100502513,1,208
"Clean homoskedastic","Spearman SIS",145,0.3,0.298492462311558,1,302
"Clean homoskedastic","mfscreen",146,0.001,0.00301507537688442,0,7
"Clean homoskedastic","mfscreen",146,0.005,0.00703517587939699,1,12
"Clean homoskedastic","mfscreen",146,0.01,0.00904522613065327,1,14
"Clean homoskedastic","mfscreen",146,0.025,0.0221105527638191,1,27
"Clean homoskedastic","mfscreen",146,0.05,0.0452261306532663,1,50
"Clean homoskedastic","mfscreen",146,0.1,0.100502512562814,1,105
"Clean homoskedastic","mfscreen",146,0.2,0.201005025125628,1,205
"Clean homoskedastic","mfscreen",146,0.3,0.298492462311558,1,302
"Clean homoskedastic","Pearson SIS",146,0.001,0.00301507537688442,0,7
"Clean homoskedastic","Pearson SIS",146,0.005,0.00804020100502513,1,13
"Clean homoskedastic","Pearson SIS",146,0.01,0.0110552763819095,1,16
"Clean homoskedastic","Pearson SIS",146,0.025,0.0221105527638191,1,27
"Clean homoskedastic","Pearson SIS",146,0.05,0.0472361809045226,1,52
"Clean homoskedastic","Pearson SIS",146,0.1,0.0994974874371859,1,104
"Clean homoskedastic","Pearson SIS",146,0.2,0.204020100502513,1,208
"Clean homoskedastic","Pearson SIS",146,0.3,0.296482412060302,1,300
"Clean homoskedastic","Spearman SIS",146,0.001,0.00301507537688442,1,8
"Clean homoskedastic","Spearman SIS",146,0.005,0.00603015075376884,1,11
"Clean homoskedastic","Spearman SIS",146,0.01,0.0120603015075377,1,17
"Clean homoskedastic","Spearman SIS",146,0.025,0.0190954773869347,1,24
"Clean homoskedastic","Spearman SIS",146,0.05,0.0442211055276382,1,49
"Clean homoskedastic","Spearman SIS",146,0.1,0.0944723618090452,1,99
"Clean homoskedastic","Spearman SIS",146,0.2,0.194974874371859,1,199
"Clean homoskedastic","Spearman SIS",146,0.3,0.301507537688442,1,305
"Clean homoskedastic","mfscreen",147,0.001,0.00100502512562814,1,6
"Clean homoskedastic","mfscreen",147,0.005,0.00804020100502513,1,13
"Clean homoskedastic","mfscreen",147,0.01,0.0150753768844221,1,20
"Clean homoskedastic","mfscreen",147,0.025,0.0311557788944724,1,36
"Clean homoskedastic","mfscreen",147,0.05,0.050251256281407,1,55
"Clean homoskedastic","mfscreen",147,0.1,0.100502512562814,1,105
"Clean homoskedastic","mfscreen",147,0.2,0.203015075376884,1,207
"Clean homoskedastic","mfscreen",147,0.3,0.306532663316583,1,310
"Clean homoskedastic","Pearson SIS",147,0.001,0.00201005025125628,1,7
"Clean homoskedastic","Pearson SIS",147,0.005,0.00804020100502513,1,13
"Clean homoskedastic","Pearson SIS",147,0.01,0.0120603015075377,1,17
"Clean homoskedastic","Pearson SIS",147,0.025,0.0291457286432161,1,34
"Clean homoskedastic","Pearson SIS",147,0.05,0.0472361809045226,1,52
"Clean homoskedastic","Pearson SIS",147,0.1,0.0984924623115578,1,103
"Clean homoskedastic","Pearson SIS",147,0.2,0.208040201005025,1,212
"Clean homoskedastic","Pearson SIS",147,0.3,0.303517587939699,1,307
"Clean homoskedastic","Spearman SIS",147,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Spearman SIS",147,0.005,0.00603015075376884,1,11
"Clean homoskedastic","Spearman SIS",147,0.01,0.0160804020100503,1,21
"Clean homoskedastic","Spearman SIS",147,0.025,0.0281407035175879,1,33
"Clean homoskedastic","Spearman SIS",147,0.05,0.0472361809045226,1,52
"Clean homoskedastic","Spearman SIS",147,0.1,0.101507537688442,1,106
"Clean homoskedastic","Spearman SIS",147,0.2,0.215075376884422,1,219
"Clean homoskedastic","Spearman SIS",147,0.3,0.307537688442211,1,311
"Clean homoskedastic","mfscreen",148,0.001,0.00100502512562814,1,6
"Clean homoskedastic","mfscreen",148,0.005,0.00603015075376884,1,11
"Clean homoskedastic","mfscreen",148,0.01,0.0100502512562814,1,15
"Clean homoskedastic","mfscreen",148,0.025,0.0221105527638191,1,27
"Clean homoskedastic","mfscreen",148,0.05,0.0552763819095477,1,60
"Clean homoskedastic","mfscreen",148,0.1,0.103517587939698,1,108
"Clean homoskedastic","mfscreen",148,0.2,0.210050251256281,1,214
"Clean homoskedastic","mfscreen",148,0.3,0.304522613065327,1,308
"Clean homoskedastic","Pearson SIS",148,0.001,0.00201005025125628,1,7
"Clean homoskedastic","Pearson SIS",148,0.005,0.00603015075376884,1,11
"Clean homoskedastic","Pearson SIS",148,0.01,0.0110552763819095,1,16
"Clean homoskedastic","Pearson SIS",148,0.025,0.0231155778894472,1,28
"Clean homoskedastic","Pearson SIS",148,0.05,0.0562814070351759,1,61
"Clean homoskedastic","Pearson SIS",148,0.1,0.0994974874371859,1,104
"Clean homoskedastic","Pearson SIS",148,0.2,0.203015075376884,1,207
"Clean homoskedastic","Pearson SIS",148,0.3,0.30251256281407,1,306
"Clean homoskedastic","Spearman SIS",148,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Spearman SIS",148,0.005,0.0050251256281407,1,10
"Clean homoskedastic","Spearman SIS",148,0.01,0.00904522613065327,1,14
"Clean homoskedastic","Spearman SIS",148,0.025,0.0251256281407035,1,30
"Clean homoskedastic","Spearman SIS",148,0.05,0.0402010050251256,1,45
"Clean homoskedastic","Spearman SIS",148,0.1,0.107537688442211,1,112
"Clean homoskedastic","Spearman SIS",148,0.2,0.207035175879397,1,211
"Clean homoskedastic","Spearman SIS",148,0.3,0.30251256281407,1,306
"Clean homoskedastic","mfscreen",149,0.001,0.00100502512562814,1,6
"Clean homoskedastic","mfscreen",149,0.005,0.00402010050251256,1,9
"Clean homoskedastic","mfscreen",149,0.01,0.00904522613065327,1,14
"Clean homoskedastic","mfscreen",149,0.025,0.0160804020100503,1,21
"Clean homoskedastic","mfscreen",149,0.05,0.0442211055276382,1,49
"Clean homoskedastic","mfscreen",149,0.1,0.0934673366834171,1,98
"Clean homoskedastic","mfscreen",149,0.2,0.184924623115578,1,189
"Clean homoskedastic","mfscreen",149,0.3,0.305527638190955,1,309
"Clean homoskedastic","Pearson SIS",149,0.001,0,1,5
"Clean homoskedastic","Pearson SIS",149,0.005,0.00402010050251256,1,9
"Clean homoskedastic","Pearson SIS",149,0.01,0.00703517587939699,1,12
"Clean homoskedastic","Pearson SIS",149,0.025,0.0221105527638191,1,27
"Clean homoskedastic","Pearson SIS",149,0.05,0.0412060301507538,1,46
"Clean homoskedastic","Pearson SIS",149,0.1,0.0914572864321608,1,96
"Clean homoskedastic","Pearson SIS",149,0.2,0.186934673366834,1,191
"Clean homoskedastic","Pearson SIS",149,0.3,0.299497487437186,1,303
"Clean homoskedastic","Spearman SIS",149,0.001,0,1,5
"Clean homoskedastic","Spearman SIS",149,0.005,0.0050251256281407,1,10
"Clean homoskedastic","Spearman SIS",149,0.01,0.0110552763819095,1,16
"Clean homoskedastic","Spearman SIS",149,0.025,0.0201005025125628,1,25
"Clean homoskedastic","Spearman SIS",149,0.05,0.0462311557788945,1,51
"Clean homoskedastic","Spearman SIS",149,0.1,0.0904522613065327,1,95
"Clean homoskedastic","Spearman SIS",149,0.2,0.189949748743719,1,194
"Clean homoskedastic","Spearman SIS",149,0.3,0.277386934673367,1,281
"Clean homoskedastic","mfscreen",150,0.001,0.00100502512562814,1,6
"Clean homoskedastic","mfscreen",150,0.005,0.00703517587939699,1,12
"Clean homoskedastic","mfscreen",150,0.01,0.0110552763819095,1,16
"Clean homoskedastic","mfscreen",150,0.025,0.0231155778894472,1,28
"Clean homoskedastic","mfscreen",150,0.05,0.04321608040201,1,48
