"replication","method","alpha","tpr","fpr","fdr","selected_count","ssp","covered"
59,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
59,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
59,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
59,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
59,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
59,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
59,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
59,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
59,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
59,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
59,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
60,"mfscreen",0.05,1,0,0,8,1,1
60,"mfscreen",0.1,1,0,0,8,1,1
60,"mfscreen",0.15,1,0.00100806451612903,0.111111111111111,9,1,1
60,"mfscreen",0.2,1,0.00100806451612903,0.111111111111111,9,1,1
60,"mfscreen",0.25,1,0.0030241935483871,0.272727272727273,11,1,0
60,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
60,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
60,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
60,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
60,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
60,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
60,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
60,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
60,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
60,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
60,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
60,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
60,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
60,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
60,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
61,"mfscreen",0.05,0.875,0,0,7,0,1
61,"mfscreen",0.1,0.875,0.00100806451612903,0.125,8,0,0
61,"mfscreen",0.15,0.875,0.00100806451612903,0.125,8,0,1
61,"mfscreen",0.2,1,0.00100806451612903,0.111111111111111,9,1,1
61,"mfscreen",0.25,1,0.00201612903225806,0.2,10,1,1
61,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
61,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
61,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
61,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
61,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
61,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
61,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
61,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
61,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
61,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
61,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
61,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
61,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
61,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
61,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
62,"mfscreen",0.05,1,0,0,8,1,1
62,"mfscreen",0.1,1,0,0,8,1,1
62,"mfscreen",0.15,1,0,0,8,1,1
62,"mfscreen",0.2,1,0,0,8,1,1
62,"mfscreen",0.25,1,0.00100806451612903,0.111111111111111,9,1,1
62,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
62,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
62,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
62,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
62,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
62,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
62,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
62,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
62,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
62,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
62,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
62,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
62,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
62,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
62,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
63,"mfscreen",0.05,1,0,0,8,1,1
63,"mfscreen",0.1,1,0.00100806451612903,0.111111111111111,9,1,0
63,"mfscreen",0.15,1,0.00100806451612903,0.111111111111111,9,1,1
63,"mfscreen",0.2,1,0.00201612903225806,0.2,10,1,1
63,"mfscreen",0.25,1,0.0030241935483871,0.272727272727273,11,1,0
63,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
63,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
63,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
63,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
63,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
63,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
63,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
63,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
63,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
63,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
63,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
63,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
63,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
63,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
63,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
64,"mfscreen",0.05,1,0,0,8,1,1
64,"mfscreen",0.1,1,0,0,8,1,1
64,"mfscreen",0.15,1,0.00100806451612903,0.111111111111111,9,1,1
64,"mfscreen",0.2,1,0.00100806451612903,0.111111111111111,9,1,1
64,"mfscreen",0.25,1,0.00100806451612903,0.111111111111111,9,1,1
64,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
64,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
64,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
64,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
64,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
64,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
64,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
64,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
64,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
64,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
64,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
64,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
64,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
64,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
64,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
65,"mfscreen",0.05,1,0.00201612903225806,0.2,10,1,0
65,"mfscreen",0.1,1,0.00403225806451613,0.333333333333333,12,1,0
65,"mfscreen",0.15,1,0.00403225806451613,0.333333333333333,12,1,0
65,"mfscreen",0.2,1,0.00504032258064516,0.384615384615385,13,1,0
65,"mfscreen",0.25,1,0.00504032258064516,0.384615384615385,13,1,0
65,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
65,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
65,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
65,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
65,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
65,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
65,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
65,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
65,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
65,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
65,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
65,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
65,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
65,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
65,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
66,"mfscreen",0.05,1,0,0,8,1,1
66,"mfscreen",0.1,1,0,0,8,1,1
66,"mfscreen",0.15,1,0,0,8,1,1
66,"mfscreen",0.2,1,0,0,8,1,1
66,"mfscreen",0.25,1,0.00100806451612903,0.111111111111111,9,1,1
66,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
66,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
66,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
66,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
66,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
66,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
66,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
66,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
66,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
66,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
66,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
66,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
66,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
66,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
66,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
67,"mfscreen",0.05,1,0.00100806451612903,0.111111111111111,9,1,0
67,"mfscreen",0.1,1,0.00201612903225806,0.2,10,1,0
67,"mfscreen",0.15,1,0.00201612903225806,0.2,10,1,0
67,"mfscreen",0.2,1,0.00201612903225806,0.2,10,1,1
67,"mfscreen",0.25,1,0.00201612903225806,0.2,10,1,1
67,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
67,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
67,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
67,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
67,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
67,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
67,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
67,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
67,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
67,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
67,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
67,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
67,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
67,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
67,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
68,"mfscreen",0.05,0.875,0,0,7,0,1
68,"mfscreen",0.1,0.875,0,0,7,0,1
68,"mfscreen",0.15,0.875,0.00100806451612903,0.125,8,0,1
68,"mfscreen",0.2,0.875,0.00201612903225806,0.222222222222222,9,0,0
68,"mfscreen",0.25,0.875,0.0030241935483871,0.3,10,0,0
68,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
68,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
68,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
68,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
68,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
68,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
68,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
68,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
68,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
68,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
68,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
68,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
68,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
68,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
68,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
69,"mfscreen",0.05,1,0,0,8,1,1
69,"mfscreen",0.1,1,0,0,8,1,1
69,"mfscreen",0.15,1,0,0,8,1,1
69,"mfscreen",0.2,1,0,0,8,1,1
69,"mfscreen",0.25,1,0,0,8,1,1
69,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
69,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
69,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
69,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
69,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
69,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
69,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
69,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
69,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
69,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
69,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
69,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
69,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
69,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
69,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
70,"mfscreen",0.05,1,0.00100806451612903,0.111111111111111,9,1,0
70,"mfscreen",0.1,1,0.00201612903225806,0.2,10,1,0
70,"mfscreen",0.15,1,0.00201612903225806,0.2,10,1,0
70,"mfscreen",0.2,1,0.00201612903225806,0.2,10,1,1
70,"mfscreen",0.25,1,0.0030241935483871,0.272727272727273,11,1,0
70,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
70,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
70,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
70,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
70,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
70,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
70,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
70,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
70,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
70,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
70,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
70,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
70,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
70,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
70,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
71,"mfscreen",0.05,1,0.00201612903225806,0.2,10,1,0
71,"mfscreen",0.1,1,0.00201612903225806,0.2,10,1,0
71,"mfscreen",0.15,1,0.00201612903225806,0.2,10,1,0
71,"mfscreen",0.2,1,0.00201612903225806,0.2,10,1,1
71,"mfscreen",0.25,1,0.00201612903225806,0.2,10,1,1
71,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
71,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
71,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
71,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
71,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
71,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
71,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
71,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
71,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
71,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
71,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
71,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
71,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
71,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
71,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
72,"mfscreen",0.05,1,0.00201612903225806,0.2,10,1,0
72,"mfscreen",0.1,1,0.0030241935483871,0.272727272727273,11,1,0
72,"mfscreen",0.15,1,0.0030241935483871,0.272727272727273,11,1,0
72,"mfscreen",0.2,1,0.00504032258064516,0.384615384615385,13,1,0
72,"mfscreen",0.25,1,0.00504032258064516,0.384615384615385,13,1,0
72,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
72,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
72,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
72,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
72,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
72,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
72,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
72,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
72,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
72,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
72,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
72,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
72,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
72,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
72,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
73,"mfscreen",0.05,1,0.00201612903225806,0.2,10,1,0
73,"mfscreen",0.1,1,0.00201612903225806,0.2,10,1,0
73,"mfscreen",0.15,1,0.00201612903225806,0.2,10,1,0
73,"mfscreen",0.2,1,0.00201612903225806,0.2,10,1,1
73,"mfscreen",0.25,1,0.00403225806451613,0.333333333333333,12,1,0
73,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
73,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
73,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
73,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
73,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
73,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
73,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
73,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
73,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
73,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
73,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
73,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
73,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
73,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
73,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
74,"mfscreen",0.05,1,0,0,8,1,1
74,"mfscreen",0.1,1,0,0,8,1,1
74,"mfscreen",0.15,1,0,0,8,1,1
74,"mfscreen",0.2,1,0.00100806451612903,0.111111111111111,9,1,1
74,"mfscreen",0.25,1,0.00201612903225806,0.2,10,1,1
74,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
74,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
74,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
74,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
74,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
74,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
74,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
74,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
74,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
74,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
74,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
74,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
74,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
74,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
74,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
75,"mfscreen",0.05,1,0.00100806451612903,0.111111111111111,9,1,0
75,"mfscreen",0.1,1,0.00100806451612903,0.111111111111111,9,1,0
75,"mfscreen",0.15,1,0.00100806451612903,0.111111111111111,9,1,1
75,"mfscreen",0.2,1,0.0030241935483871,0.272727272727273,11,1,0
75,"mfscreen",0.25,1,0.0030241935483871,0.272727272727273,11,1,0
75,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
75,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
75,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
75,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
75,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
75,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
75,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
75,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
75,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
75,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
75,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
75,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
75,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
75,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
75,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
76,"mfscreen",0.05,1,0,0,8,1,1
76,"mfscreen",0.1,1,0,0,8,1,1
76,"mfscreen",0.15,1,0,0,8,1,1
76,"mfscreen",0.2,1,0.00100806451612903,0.111111111111111,9,1,1
76,"mfscreen",0.25,1,0.00100806451612903,0.111111111111111,9,1,1
76,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
76,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
76,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
76,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
76,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
76,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
76,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
76,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
76,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
76,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
76,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
76,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
76,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
76,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
76,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
77,"mfscreen",0.05,1,0,0,8,1,1
77,"mfscreen",0.1,1,0,0,8,1,1
77,"mfscreen",0.15,1,0,0,8,1,1
77,"mfscreen",0.2,1,0,0,8,1,1
77,"mfscreen",0.25,1,0,0,8,1,1
77,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
77,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
77,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
77,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
77,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
77,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
77,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
77,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
77,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
77,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
77,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
77,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
77,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
77,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
77,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
78,"mfscreen",0.05,0.875,0.00100806451612903,0.125,8,0,0
78,"mfscreen",0.1,1,0.00100806451612903,0.111111111111111,9,1,0
78,"mfscreen",0.15,1,0.00201612903225806,0.2,10,1,0
78,"mfscreen",0.2,1,0.00403225806451613,0.333333333333333,12,1,0
78,"mfscreen",0.25,1,0.00504032258064516,0.384615384615385,13,1,0
78,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
78,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
78,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
78,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
78,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
78,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
78,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
78,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
78,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
78,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
78,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
78,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
78,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
78,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
78,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
79,"mfscreen",0.05,1,0,0,8,1,1
79,"mfscreen",0.1,1,0.00100806451612903,0.111111111111111,9,1,0
79,"mfscreen",0.15,1,0.00100806451612903,0.111111111111111,9,1,1
79,"mfscreen",0.2,1,0.00100806451612903,0.111111111111111,9,1,1
79,"mfscreen",0.25,1,0.00100806451612903,0.111111111111111,9,1,1
