"replication","method","parameter","parameter_label","fdr","fpr","tpr","ssp","selected_count"
62,"Logistic SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
62,"Logistic SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
62,"Logistic SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
63,"mfscreen",14,"top 14",0.285714285714286,0.00201409869083585,0.714285714285714,0,14
63,"mfscreen",20,"top 20",0.45,0.00453172205438067,0.785714285714286,0,20
63,"mfscreen",30,"top 30",0.633333333333333,0.00956696878147029,0.785714285714286,0,30
63,"mfscreen",40,"top 40",0.725,0.0146022155085599,0.785714285714286,0,40
63,"mfscreen",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
63,"mfscreen",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
63,"mfscreen",120,"top 120",0.891666666666667,0.053877139979859,0.928571428571429,0,120
63,"mfscreen",160,"top 160",0.9125,0.0735146022155086,1,1,160
63,"mfscreen",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
63,"Pearson SIS",14,"top 14",0.285714285714286,0.00201409869083585,0.714285714285714,0,14
63,"Pearson SIS",20,"top 20",0.45,0.00453172205438067,0.785714285714286,0,20
63,"Pearson SIS",30,"top 30",0.633333333333333,0.00956696878147029,0.785714285714286,0,30
63,"Pearson SIS",40,"top 40",0.7,0.014098690835851,0.857142857142857,0,40
63,"Pearson SIS",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
63,"Pearson SIS",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
63,"Pearson SIS",120,"top 120",0.891666666666667,0.053877139979859,0.928571428571429,0,120
63,"Pearson SIS",160,"top 160",0.91875,0.0740181268882175,0.928571428571429,0,160
63,"Pearson SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
63,"Spearman SIS",14,"top 14",0.285714285714286,0.00201409869083585,0.714285714285714,0,14
63,"Spearman SIS",20,"top 20",0.45,0.00453172205438067,0.785714285714286,0,20
63,"Spearman SIS",30,"top 30",0.633333333333333,0.00956696878147029,0.785714285714286,0,30
63,"Spearman SIS",40,"top 40",0.725,0.0146022155085599,0.785714285714286,0,40
63,"Spearman SIS",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
63,"Spearman SIS",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
63,"Spearman SIS",120,"top 120",0.891666666666667,0.053877139979859,0.928571428571429,0,120
63,"Spearman SIS",160,"top 160",0.91875,0.0740181268882175,0.928571428571429,0,160
63,"Spearman SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
63,"Logistic SIS",14,"top 14",0.285714285714286,0.00201409869083585,0.714285714285714,0,14
63,"Logistic SIS",20,"top 20",0.45,0.00453172205438067,0.785714285714286,0,20
63,"Logistic SIS",30,"top 30",0.633333333333333,0.00956696878147029,0.785714285714286,0,30
63,"Logistic SIS",40,"top 40",0.7,0.014098690835851,0.857142857142857,0,40
63,"Logistic SIS",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
63,"Logistic SIS",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
63,"Logistic SIS",120,"top 120",0.891666666666667,0.053877139979859,0.928571428571429,0,120
63,"Logistic SIS",160,"top 160",0.91875,0.0740181268882175,0.928571428571429,0,160
63,"Logistic SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
64,"mfscreen",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
64,"mfscreen",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
64,"mfscreen",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
64,"mfscreen",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
64,"mfscreen",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
64,"mfscreen",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
64,"mfscreen",120,"top 120",0.891666666666667,0.053877139979859,0.928571428571429,0,120
64,"mfscreen",160,"top 160",0.91875,0.0740181268882175,0.928571428571429,0,160
64,"mfscreen",220,"top 220",0.940909090909091,0.104229607250755,0.928571428571429,0,220
64,"Pearson SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
64,"Pearson SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
64,"Pearson SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
64,"Pearson SIS",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
64,"Pearson SIS",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
64,"Pearson SIS",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
64,"Pearson SIS",120,"top 120",0.891666666666667,0.053877139979859,0.928571428571429,0,120
64,"Pearson SIS",160,"top 160",0.91875,0.0740181268882175,0.928571428571429,0,160
64,"Pearson SIS",220,"top 220",0.940909090909091,0.104229607250755,0.928571428571429,0,220
64,"Spearman SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
64,"Spearman SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
64,"Spearman SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
64,"Spearman SIS",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
64,"Spearman SIS",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
64,"Spearman SIS",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
64,"Spearman SIS",120,"top 120",0.891666666666667,0.053877139979859,0.928571428571429,0,120
64,"Spearman SIS",160,"top 160",0.91875,0.0740181268882175,0.928571428571429,0,160
64,"Spearman SIS",220,"top 220",0.940909090909091,0.104229607250755,0.928571428571429,0,220
64,"Logistic SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
64,"Logistic SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
64,"Logistic SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
64,"Logistic SIS",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
64,"Logistic SIS",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
64,"Logistic SIS",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
64,"Logistic SIS",120,"top 120",0.891666666666667,0.053877139979859,0.928571428571429,0,120
64,"Logistic SIS",160,"top 160",0.91875,0.0740181268882175,0.928571428571429,0,160
64,"Logistic SIS",220,"top 220",0.940909090909091,0.104229607250755,0.928571428571429,0,220
65,"mfscreen",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
65,"mfscreen",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
65,"mfscreen",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
65,"mfscreen",40,"top 40",0.65,0.013091641490433,1,1,40
65,"mfscreen",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
65,"mfscreen",80,"top 80",0.825,0.0332326283987915,1,1,80
65,"mfscreen",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
65,"mfscreen",160,"top 160",0.9125,0.0735146022155086,1,1,160
65,"mfscreen",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
65,"Pearson SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
65,"Pearson SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
65,"Pearson SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
65,"Pearson SIS",40,"top 40",0.65,0.013091641490433,1,1,40
65,"Pearson SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
65,"Pearson SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
65,"Pearson SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
65,"Pearson SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
65,"Pearson SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
65,"Spearman SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
65,"Spearman SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
65,"Spearman SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
65,"Spearman SIS",40,"top 40",0.65,0.013091641490433,1,1,40
65,"Spearman SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
65,"Spearman SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
65,"Spearman SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
65,"Spearman SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
65,"Spearman SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
65,"Logistic SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
65,"Logistic SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
65,"Logistic SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
65,"Logistic SIS",40,"top 40",0.65,0.013091641490433,1,1,40
65,"Logistic SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
65,"Logistic SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
65,"Logistic SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
65,"Logistic SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
65,"Logistic SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
66,"mfscreen",14,"top 14",0.142857142857143,0.00100704934541793,0.857142857142857,0,14
66,"mfscreen",20,"top 20",0.3,0.00302114803625378,1,1,20
66,"mfscreen",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
66,"mfscreen",40,"top 40",0.65,0.013091641490433,1,1,40
66,"mfscreen",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
66,"mfscreen",80,"top 80",0.825,0.0332326283987915,1,1,80
66,"mfscreen",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
66,"mfscreen",160,"top 160",0.9125,0.0735146022155086,1,1,160
66,"mfscreen",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
66,"Pearson SIS",14,"top 14",0.142857142857143,0.00100704934541793,0.857142857142857,0,14
66,"Pearson SIS",20,"top 20",0.3,0.00302114803625378,1,1,20
66,"Pearson SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
66,"Pearson SIS",40,"top 40",0.65,0.013091641490433,1,1,40
66,"Pearson SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
66,"Pearson SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
66,"Pearson SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
66,"Pearson SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
66,"Pearson SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
66,"Spearman SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
66,"Spearman SIS",20,"top 20",0.3,0.00302114803625378,1,1,20
66,"Spearman SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
66,"Spearman SIS",40,"top 40",0.65,0.013091641490433,1,1,40
66,"Spearman SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
66,"Spearman SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
66,"Spearman SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
66,"Spearman SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
66,"Spearman SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
66,"Logistic SIS",14,"top 14",0.142857142857143,0.00100704934541793,0.857142857142857,0,14
66,"Logistic SIS",20,"top 20",0.3,0.00302114803625378,1,1,20
66,"Logistic SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
66,"Logistic SIS",40,"top 40",0.65,0.013091641490433,1,1,40
66,"Logistic SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
66,"Logistic SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
66,"Logistic SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
66,"Logistic SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
66,"Logistic SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
67,"mfscreen",14,"top 14",0.142857142857143,0.00100704934541793,0.857142857142857,0,14
67,"mfscreen",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
67,"mfscreen",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
67,"mfscreen",40,"top 40",0.65,0.013091641490433,1,1,40
67,"mfscreen",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
67,"mfscreen",80,"top 80",0.825,0.0332326283987915,1,1,80
67,"mfscreen",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
67,"mfscreen",160,"top 160",0.9125,0.0735146022155086,1,1,160
67,"mfscreen",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
67,"Pearson SIS",14,"top 14",0.142857142857143,0.00100704934541793,0.857142857142857,0,14
67,"Pearson SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
67,"Pearson SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
67,"Pearson SIS",40,"top 40",0.65,0.013091641490433,1,1,40
67,"Pearson SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
67,"Pearson SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
67,"Pearson SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
67,"Pearson SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
67,"Pearson SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
67,"Spearman SIS",14,"top 14",0.214285714285714,0.00151057401812689,0.785714285714286,0,14
67,"Spearman SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
67,"Spearman SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
67,"Spearman SIS",40,"top 40",0.65,0.013091641490433,1,1,40
67,"Spearman SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
67,"Spearman SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
67,"Spearman SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
67,"Spearman SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
67,"Spearman SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
67,"Logistic SIS",14,"top 14",0.142857142857143,0.00100704934541793,0.857142857142857,0,14
67,"Logistic SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
67,"Logistic SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
67,"Logistic SIS",40,"top 40",0.65,0.013091641490433,1,1,40
67,"Logistic SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
67,"Logistic SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
67,"Logistic SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
67,"Logistic SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
67,"Logistic SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
68,"mfscreen",14,"top 14",0.285714285714286,0.00201409869083585,0.714285714285714,0,14
68,"mfscreen",20,"top 20",0.5,0.00503524672708963,0.714285714285714,0,20
68,"mfscreen",30,"top 30",0.633333333333333,0.00956696878147029,0.785714285714286,0,30
68,"mfscreen",40,"top 40",0.725,0.0146022155085599,0.785714285714286,0,40
68,"mfscreen",60,"top 60",0.8,0.0241691842900302,0.857142857142857,0,60
68,"mfscreen",80,"top 80",0.85,0.0342396777442095,0.857142857142857,0,80
68,"mfscreen",120,"top 120",0.9,0.054380664652568,0.857142857142857,0,120
68,"mfscreen",160,"top 160",0.925,0.0745216515609265,0.857142857142857,0,160
68,"mfscreen",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
68,"Pearson SIS",14,"top 14",0.285714285714286,0.00201409869083585,0.714285714285714,0,14
68,"Pearson SIS",20,"top 20",0.5,0.00503524672708963,0.714285714285714,0,20
68,"Pearson SIS",30,"top 30",0.633333333333333,0.00956696878147029,0.785714285714286,0,30
68,"Pearson SIS",40,"top 40",0.725,0.0146022155085599,0.785714285714286,0,40
68,"Pearson SIS",60,"top 60",0.8,0.0241691842900302,0.857142857142857,0,60
68,"Pearson SIS",80,"top 80",0.85,0.0342396777442095,0.857142857142857,0,80
68,"Pearson SIS",120,"top 120",0.9,0.054380664652568,0.857142857142857,0,120
68,"Pearson SIS",160,"top 160",0.925,0.0745216515609265,0.857142857142857,0,160
68,"Pearson SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
68,"Spearman SIS",14,"top 14",0.285714285714286,0.00201409869083585,0.714285714285714,0,14
68,"Spearman SIS",20,"top 20",0.45,0.00453172205438067,0.785714285714286,0,20
68,"Spearman SIS",30,"top 30",0.633333333333333,0.00956696878147029,0.785714285714286,0,30
68,"Spearman SIS",40,"top 40",0.725,0.0146022155085599,0.785714285714286,0,40
68,"Spearman SIS",60,"top 60",0.8,0.0241691842900302,0.857142857142857,0,60
68,"Spearman SIS",80,"top 80",0.85,0.0342396777442095,0.857142857142857,0,80
68,"Spearman SIS",120,"top 120",0.9,0.054380664652568,0.857142857142857,0,120
68,"Spearman SIS",160,"top 160",0.925,0.0745216515609265,0.857142857142857,0,160
68,"Spearman SIS",220,"top 220",0.945454545454545,0.104733131923464,0.857142857142857,0,220
68,"Logistic SIS",14,"top 14",0.285714285714286,0.00201409869083585,0.714285714285714,0,14
68,"Logistic SIS",20,"top 20",0.5,0.00503524672708963,0.714285714285714,0,20
68,"Logistic SIS",30,"top 30",0.633333333333333,0.00956696878147029,0.785714285714286,0,30
68,"Logistic SIS",40,"top 40",0.725,0.0146022155085599,0.785714285714286,0,40
68,"Logistic SIS",60,"top 60",0.8,0.0241691842900302,0.857142857142857,0,60
68,"Logistic SIS",80,"top 80",0.85,0.0342396777442095,0.857142857142857,0,80
68,"Logistic SIS",120,"top 120",0.9,0.054380664652568,0.857142857142857,0,120
68,"Logistic SIS",160,"top 160",0.925,0.0745216515609265,0.857142857142857,0,160
68,"Logistic SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
69,"mfscreen",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
69,"mfscreen",20,"top 20",0.3,0.00302114803625378,1,1,20
69,"mfscreen",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
69,"mfscreen",40,"top 40",0.65,0.013091641490433,1,1,40
69,"mfscreen",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
69,"mfscreen",80,"top 80",0.825,0.0332326283987915,1,1,80
69,"mfscreen",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
69,"mfscreen",160,"top 160",0.9125,0.0735146022155086,1,1,160
69,"mfscreen",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
69,"Pearson SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
69,"Pearson SIS",20,"top 20",0.3,0.00302114803625378,1,1,20
69,"Pearson SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
69,"Pearson SIS",40,"top 40",0.65,0.013091641490433,1,1,40
69,"Pearson SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
69,"Pearson SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
69,"Pearson SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
69,"Pearson SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
69,"Pearson SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
69,"Spearman SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
69,"Spearman SIS",20,"top 20",0.3,0.00302114803625378,1,1,20
69,"Spearman SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
69,"Spearman SIS",40,"top 40",0.65,0.013091641490433,1,1,40
69,"Spearman SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
69,"Spearman SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
69,"Spearman SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
69,"Spearman SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
69,"Spearman SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
69,"Logistic SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
69,"Logistic SIS",20,"top 20",0.3,0.00302114803625378,1,1,20
69,"Logistic SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
69,"Logistic SIS",40,"top 40",0.65,0.013091641490433,1,1,40
69,"Logistic SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
69,"Logistic SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
69,"Logistic SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
69,"Logistic SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
69,"Logistic SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
70,"mfscreen",14,"top 14",0.214285714285714,0.00151057401812689,0.785714285714286,0,14
70,"mfscreen",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
70,"mfscreen",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
70,"mfscreen",40,"top 40",0.65,0.013091641490433,1,1,40
70,"mfscreen",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
70,"mfscreen",80,"top 80",0.825,0.0332326283987915,1,1,80
70,"mfscreen",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
70,"mfscreen",160,"top 160",0.9125,0.0735146022155086,1,1,160
70,"mfscreen",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
70,"Pearson SIS",14,"top 14",0.214285714285714,0.00151057401812689,0.785714285714286,0,14
70,"Pearson SIS",20,"top 20",0.4,0.0040281973816717,0.857142857142857,0,20
70,"Pearson SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
70,"Pearson SIS",40,"top 40",0.65,0.013091641490433,1,1,40
70,"Pearson SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
70,"Pearson SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
70,"Pearson SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
70,"Pearson SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
70,"Pearson SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
70,"Spearman SIS",14,"top 14",0.214285714285714,0.00151057401812689,0.785714285714286,0,14
70,"Spearman SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
70,"Spearman SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
70,"Spearman SIS",40,"top 40",0.65,0.013091641490433,1,1,40
70,"Spearman SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
70,"Spearman SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
70,"Spearman SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
70,"Spearman SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
70,"Spearman SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
70,"Logistic SIS",14,"top 14",0.214285714285714,0.00151057401812689,0.785714285714286,0,14
70,"Logistic SIS",20,"top 20",0.4,0.0040281973816717,0.857142857142857,0,20
70,"Logistic SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
70,"Logistic SIS",40,"top 40",0.65,0.013091641490433,1,1,40
70,"Logistic SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
70,"Logistic SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
70,"Logistic SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
70,"Logistic SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
70,"Logistic SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
71,"mfscreen",14,"top 14",0.142857142857143,0.00100704934541793,0.857142857142857,0,14
71,"mfscreen",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
71,"mfscreen",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
71,"mfscreen",40,"top 40",0.65,0.013091641490433,1,1,40
71,"mfscreen",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
71,"mfscreen",80,"top 80",0.825,0.0332326283987915,1,1,80
71,"mfscreen",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
71,"mfscreen",160,"top 160",0.9125,0.0735146022155086,1,1,160
71,"mfscreen",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
71,"Pearson SIS",14,"top 14",0.142857142857143,0.00100704934541793,0.857142857142857,0,14
71,"Pearson SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
71,"Pearson SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
71,"Pearson SIS",40,"top 40",0.65,0.013091641490433,1,1,40
71,"Pearson SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
71,"Pearson SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
71,"Pearson SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
71,"Pearson SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
71,"Pearson SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
71,"Spearman SIS",14,"top 14",0.142857142857143,0.00100704934541793,0.857142857142857,0,14
71,"Spearman SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
71,"Spearman SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
71,"Spearman SIS",40,"top 40",0.65,0.013091641490433,1,1,40
71,"Spearman SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
71,"Spearman SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
71,"Spearman SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
71,"Spearman SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
71,"Spearman SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
71,"Logistic SIS",14,"top 14",0.142857142857143,0.00100704934541793,0.857142857142857,0,14
71,"Logistic SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
71,"Logistic SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
71,"Logistic SIS",40,"top 40",0.65,0.013091641490433,1,1,40
71,"Logistic SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
71,"Logistic SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
71,"Logistic SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
71,"Logistic SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
71,"Logistic SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
72,"mfscreen",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
72,"mfscreen",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
72,"mfscreen",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
72,"mfscreen",40,"top 40",0.65,0.013091641490433,1,1,40
72,"mfscreen",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
72,"mfscreen",80,"top 80",0.825,0.0332326283987915,1,1,80
72,"mfscreen",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
72,"mfscreen",160,"top 160",0.9125,0.0735146022155086,1,1,160
72,"mfscreen",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
72,"Pearson SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
72,"Pearson SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
72,"Pearson SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
